,timestamp,symbol,price_usd
0,2021-01-06 22:30:12,XRP,0.25078170576075
0,2021-01-06 22:35:12,XRP,0.25089824972572
0,2021-01-06 22:40:12,XRP,0.25099279796372
0,2021-01-06 22:45:12,XRP,0.25486906961038
0,2021-01-06 22:50:12,XRP,0.25511936148597
0,2021-01-06 22:55:12,XRP,0.25284550044225
0,2021-01-06 23:00:14,XRP,0.25165218774783
0,2021-01-06 23:05:13,XRP,0.25107110665488
0,2021-01-06 23:10:12,XRP,0.25170419544759
0,2021-01-06 23:15:13,XRP,0.25112135407035
0,2021-01-06 23:20:12,XRP,0.25095460727213
0,2021-01-06 23:25:12,XRP,0.25058415245647
0,2021-01-06 23:30:12,XRP,0.2498022092405
0,2021-01-06 23:35:12,XRP,0.25064266735223
0,2021-01-06 23:40:12,XRP,0.25204035744652
0,2021-01-06 23:45:12,XRP,0.25189946247335
0,2021-01-06 23:50:12,XRP,0.25152567448331
0,2021-01-06 23:55:12,XRP,0.25185426024691
